Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:COPx,2:COPy
12588.000000,29.239210,3.697484,357.846313,47.194817,41.838497,-3.597474,-0.116918,0.131886,-24.496792,-4.272080,276.977478,24.203814,-0.593120,0.002141,0.087385
12589.000000,29.238655,3.696102,357.840393,47.334702,41.839489,-3.597378,-0.116922,0.132279,-24.499531,-4.493637,277.343048,24.284128,-0.640687,0.002310,0.087560
12590.000000,29.238655,3.696102,357.840393,47.334702,41.839489,-3.597378,-0.116922,0.132279,-24.495283,-4.268188,276.615479,24.273584,-0.644693,0.002331,0.087752
12591.000000,29.462547,3.696697,357.849976,47.333275,41.849010,-3.639819,-0.116946,0.132271,-24.278444,-4.495019,276.974487,24.214426,-0.582419,0.002103,0.087425
12592.000000,29.462547,3.696697,357.849976,47.333275,41.849010,-3.639819,-0.116946,0.132271,-24.274523,-4.272546,276.976685,24.204264,-0.583869,0.002108,0.087387
12593.000000,29.239061,3.695074,358.203918,47.404350,41.888882,-3.597314,-0.116941,0.132339,-24.276146,-4.273086,276.609100,24.274332,-0.632740,0.002287,0.087757
12594.000000,29.239061,3.695074,358.203918,47.404350,41.888882,-3.597314,-0.116941,0.132339,-24.280067,-4.495559,276.606934,24.284494,-0.631290,0.002282,0.087794
12595.000000,29.238655,3.696102,357.840393,47.334702,41.839489,-3.597378,-0.116922,0.132279,-24.721474,-4.490195,276.614105,24.283289,-0.652496,0.002359,0.087788
12596.000000,29.237692,3.695747,357.470978,47.404938,41.791088,-3.597347,-0.116908,0.132612,-24.276146,-4.273086,276.609100,24.274332,-0.632740,0.002287,0.087757
12597.000000,29.014206,3.694124,357.824890,47.476013,41.830959,-3.554843,-0.116903,0.132679,-24.277075,-4.056713,276.241760,24.193197,-0.582104,0.002107,0.087580
12598.000000,29.238842,3.697010,357.475861,47.543213,41.888577,-3.597346,-0.117179,0.132997,-24.275452,-4.056173,276.609344,24.123129,-0.533233,0.001928,0.087210
12599.000000,29.238979,3.914425,357.459076,47.534660,41.890347,-3.626338,-0.117189,0.132979,-24.276146,-4.273086,276.609100,24.274332,-0.632740,0.002287,0.087757
12600.000000,29.019457,3.918932,357.093903,47.462814,41.928089,-3.668359,-0.117415,0.132914,-24.494406,-4.267037,276.251831,24.064108,-0.595944,0.002157,0.087109
12601.000000,29.244144,3.919101,357.479156,47.531784,41.887814,-3.711097,-0.117176,0.132964,-24.277121,-4.271957,276.246246,24.203279,-0.486898,0.001763,0.087615
12602.000000,29.243349,3.919527,357.103516,47.461388,41.937611,-3.710799,-0.117438,0.132907,-24.276146,-4.273086,276.609100,24.274332,-0.632740,0.002287,0.087757
12603.000000,29.244144,3.919101,357.479156,47.531784,41.887814,-3.711097,-0.117176,0.132964,-24.499598,-4.273537,276.242157,24.203722,-0.592974,0.002147,0.087618
12604.000000,29.247898,4.142868,357.114380,47.588261,41.936825,-3.681028,-0.117432,0.133258,-24.276892,-4.272475,275.877838,24.134924,-0.632862,0.002294,0.087484
12605.000000,29.243181,3.918746,357.109711,47.602016,41.839413,-3.711066,-0.117161,0.133298,-24.500576,-4.270504,275.515930,24.203642,-0.594159,0.002157,0.087848
12606.000000,29.242626,3.917364,357.103790,47.741901,41.840408,-3.710970,-0.117166,0.133692,-24.501013,-4.272031,275.879456,24.272894,-0.545020,0.001976,0.087984
12607.000000,29.024801,4.141848,357.480438,47.660091,41.877506,-3.638885,-0.117146,0.133322,-24.278744,-4.272497,275.878662,24.273348,-0.535769,0.001942,0.087986
12608.000000,29.248693,4.142443,357.490051,47.658665,41.887028,-3.681326,-0.117170,0.133315,-24.279930,-4.271510,275.147583,24.274164,-0.633780,0.002303,0.088222
12609.000000,29.247898,4.142868,357.114380,47.588261,41.936825,-3.681028,-0.117432,0.133258,-24.498716,-4.050096,275.514069,24.332804,-0.595342,0.002161,0.088318
12610.000000,29.247730,4.142088,357.120605,47.728901,41.838631,-3.681295,-0.117155,0.133649,-24.720150,-4.267133,275.885834,24.272146,-0.556973,0.002019,0.087979
12611.000000,29.471622,4.142683,357.130219,47.727467,41.848160,-3.723734,-0.117179,0.133642,-24.279724,-4.269463,275.152466,24.273268,-0.536955,0.001951,0.088218
12612.000000,29.471622,4.142683,357.130219,47.727467,41.848160,-3.723734,-0.117179,0.133642,-24.503616,-4.269538,274.785675,24.342882,-0.595078,0.002166,0.088589
12613.000000,29.471622,4.142683,357.130219,47.727467,41.848160,-3.723734,-0.117179,0.133642,-24.716957,-3.824336,275.162231,24.250925,-0.557989,0.002028,0.088133
12614.000000,29.695923,4.142258,357.503326,47.795681,41.907082,-3.766110,-0.117222,0.133693,-24.717651,-4.041248,275.161957,24.402128,-0.657497,0.002389,0.088683
12615.000000,29.472031,4.141655,357.493713,47.797108,41.897552,-3.723670,-0.117198,0.133701,-24.717417,-4.043671,275.156921,24.262800,-0.656434,0.002386,0.088178
12616.000000,29.472031,4.141655,357.493713,47.797108,41.897552,-3.723670,-0.117198,0.133701,-24.718834,-4.042164,274.794220,24.331972,-0.608480,0.002214,0.088546
12617.000000,29.472168,4.359078,357.476898,47.788563,41.899323,-3.752662,-0.117208,0.133683,-24.500134,-4.048590,275.151367,24.401976,-0.547388,0.001989,0.088686
12618.000000,29.472168,4.359078,357.476898,47.788563,41.899323,-3.752662,-0.117208,0.133683,-24.500134,-4.048590,275.151367,24.401976,-0.547388,0.001989,0.088686
12619.000000,29.481876,4.587103,357.507904,47.912563,41.896011,-3.807650,-0.117189,0.134018,-24.499697,-4.047062,274.787842,24.332724,-0.596527,0.002171,0.088551
12620.000000,29.700607,4.583014,357.497375,47.914013,41.908066,-3.765332,-0.117226,0.134026,-24.498074,-4.046522,275.155426,24.262655,-0.547655,0.001990,0.088178
12621.000000,29.700607,4.583014,357.497375,47.914013,41.908066,-3.765332,-0.117226,0.134026,-24.939665,-3.825396,275.526520,24.319727,-0.518103,0.001880,0.088266
12622.000000,29.476715,4.582419,357.487762,47.915447,41.898537,-3.722892,-0.117203,0.134034,-24.720528,-3.830294,275.520142,24.320475,-0.506149,0.001837,0.088271
12623.000000,29.700798,4.583922,357.132813,48.122524,41.957157,-3.765299,-0.117483,0.134747,-24.722404,-4.048122,275.152161,24.401522,-0.556639,0.002023,0.088684
12624.000000,29.700052,4.581632,357.491455,48.053898,41.909058,-3.765236,-0.117231,0.134420,-24.501549,-4.047084,274.788666,24.471148,-0.499435,0.001818,0.089054
12625.000000,29.701761,4.584277,357.502258,48.052288,42.005558,-3.765330,-0.117497,0.134411,-24.941542,-4.043224,275.158539,24.400774,-0.568592,0.002066,0.088679
12626.000000,29.481272,4.588436,356.767670,48.050678,41.994900,-3.807319,-0.117709,0.134683,-24.941542,-4.043224,275.158539,24.400774,-0.568592,0.002066,0.088679
12627.000000,29.481272,4.588436,356.767670,48.050678,41.994900,-3.807319,-0.117709,0.134683,-24.939665,-3.825396,275.526520,24.319727,-0.518103,0.001880,0.088266
12628.000000,29.481678,4.587409,357.131134,48.120327,42.044292,-3.807255,-0.117728,0.134741,-24.722151,-3.830834,275.152557,24.390543,-0.555021,0.002017,0.088644
12629.000000,29.482473,4.586984,357.506805,48.190723,41.994495,-3.807553,-0.117465,0.134797,-24.722404,-4.048122,275.152161,24.401522,-0.556639,0.002023,0.088684
12630.000000,29.482473,4.586984,357.506805,48.190723,41.994495,-3.807553,-0.117465,0.134797,-24.722404,-4.048122,275.152161,24.401522,-0.556639,0.002023,0.088684
12631.000000,29.482882,4.585957,357.870331,48.260372,42.043888,-3.807489,-0.117484,0.134854,-24.719898,-3.824144,274.791626,24.460535,-0.510136,0.001856,0.089015
12632.000000,29.482056,4.803009,357.484039,48.322063,41.997257,-3.836449,-0.117480,0.135173,-24.719898,-3.824144,274.791626,24.460535,-0.510136,0.001856,0.089015
12633.000000,29.488125,5.028088,357.870331,48.238819,42.043880,-3.806805,-0.117484,0.134794,-24.939035,-3.819246,274.798004,24.459784,-0.522089,0.001900,0.089010
12634.000000,29.701193,4.797899,357.837067,48.393162,42.058704,-3.794067,-0.117536,0.135238,-24.942957,-4.041718,274.795837,24.469946,-0.520639,0.001895,0.089048
12635.000000,29.482462,4.801980,357.847565,48.391712,42.046650,-3.836385,-0.117499,0.135230,-24.718088,-4.042775,275.525482,24.471384,-0.608358,0.002208,0.088817
12636.000000,29.483833,4.801309,358.580536,48.391125,42.144444,-3.836352,-0.117531,0.134952,-24.715786,-3.822747,275.523407,24.460321,-0.511652,0.001857,0.088778
12637.000000,29.711868,5.026280,358.237518,48.446926,42.103786,-3.849086,-0.117530,0.135237,-24.942957,-4.041718,274.795837,24.469946,-0.520639,0.001895,0.089048
12638.000000,29.482870,4.800953,358.211090,48.461361,42.096043,-3.836321,-0.117517,0.135287,-24.722637,-4.045700,275.157196,24.540854,-0.557703,0.002027,0.089188
12639.000000,29.482870,4.800953,358.211090,48.461361,42.096043,-3.836321,-0.117517,0.135287,-24.718483,-3.825650,275.154327,24.391363,-0.558088,0.002028,0.088646
12640.000000,29.712275,5.025252,358.600983,48.516567,42.153179,-3.849022,-0.117549,0.135294,-24.723820,-4.046617,274.789459,24.470694,-0.508686,0.001851,0.089053
12641.000000,29.712223,5.027967,357.866699,48.514797,42.251076,-3.848787,-0.118064,0.135567,-24.718716,-3.823227,275.159363,24.530691,-0.559153,0.002032,0.089151
12642.000000,29.712275,5.025252,358.600983,48.516567,42.153179,-3.849022,-0.117549,0.135294,-24.718899,-3.607465,275.523285,24.588964,-0.508395,0.001845,0.089245
12643.000000,29.482721,4.798543,358.568634,48.670883,42.146427,-3.836161,-0.117541,0.135737,-24.724258,-4.046240,274.789642,24.610922,-0.606574,0.002207,0.089563
12644.000000,29.706614,4.799146,358.578247,48.669456,42.155949,-3.878602,-0.117564,0.135729,-24.943396,-4.041342,274.796021,24.610170,-0.618529,0.002251,0.089558
12645.000000,29.711668,5.026585,357.860779,48.654678,42.252068,-3.848691,-0.118068,0.135960,-24.724258,-4.046240,274.789642,24.610922,-0.606574,0.002207,0.089563
12646.000000,29.707357,4.801436,358.219635,48.738083,42.204048,-3.878665,-0.117816,0.136056,-24.939035,-3.819246,274.798004,24.459784,-0.522089,0.001900,0.089010
12647.000000,29.707357,4.801436,358.219635,48.738083,42.204048,-3.878665,-0.117816,0.136056,-24.724695,-4.047767,275.153137,24.680174,-0.557436,0.002026,0.089696
12648.000000,29.705818,4.799571,358.202606,48.599052,42.205746,-3.878304,-0.117826,0.135675,-24.720337,-3.823767,274.791809,24.600760,-0.608024,0.002213,0.089525
12649.000000,29.707766,4.800409,358.583099,48.807732,42.253441,-3.878601,-0.117834,0.136113,-24.720337,-3.823767,274.791809,24.600760,-0.608024,0.002213,0.089525
12650.000000,29.707022,4.798118,358.941742,48.739105,42.205341,-3.878538,-0.117583,0.135786,-24.720774,-3.825294,275.155304,24.670012,-0.558886,0.002031,0.089658
12651.000000,29.707766,4.800409,358.583099,48.807732,42.253441,-3.878601,-0.117834,0.136113,-24.722191,-3.823788,274.792603,24.739183,-0.510932,0.001859,0.090029
12652.000000,29.707766,4.800409,358.583099,48.807732,42.253441,-3.878601,-0.117834,0.136113,-24.720774,-3.825294,275.155304,24.670012,-0.558886,0.002031,0.089658
12653.000000,29.706833,4.583419,358.224274,48.745880,42.301468,-3.849311,-0.118087,0.136076,-24.720774,-3.825294,275.155304,24.670012,-0.558886,0.002031,0.089658
12654.000000,29.707766,4.800409,358.583099,48.807732,42.253441,-3.878601,-0.117834,0.136113,-24.722191,-3.823788,274.792603,24.739183,-0.510932,0.001859,0.090029
12655.000000,29.706970,4.800834,358.207458,48.737328,42.303238,-3.878303,-0.118097,0.136059,-24.721008,-3.822871,275.160370,24.809343,-0.559947,0.002035,0.090163
12656.000000,29.706802,4.800054,358.213654,48.877968,42.205044,-3.878570,-0.117821,0.136449,-24.722631,-3.823411,274.792786,24.879414,-0.608819,0.002216,0.090539
12657.000000,29.930695,4.800649,358.223297,48.876534,42.214565,-3.921009,-0.117844,0.136442,-24.720755,-3.605582,275.160767,24.798365,-0.558328,0.002029,0.090123
12658.000000,29.930695,4.800649,358.223297,48.876534,42.214565,-3.921009,-0.117844,0.136442,-24.723814,-3.824328,274.425018,24.809254,-0.559804,0.002040,0.090404
12659.000000,29.706665,4.582639,358.230499,48.886513,42.203274,-3.849578,-0.117810,0.136467,-24.723814,-3.824328,274.425018,24.809254,-0.559804,0.002040,0.090404
12660.000000,29.706665,4.582639,358.230499,48.886513,42.203274,-3.849578,-0.117810,0.136467,-24.718271,-3.601315,274.794769,24.729025,-0.512380,0.001865,0.089991
12661.000000,29.930964,4.582207,358.603607,48.954735,42.262196,-3.891953,-0.117852,0.136515,-25.164038,-3.818046,274.799957,24.878212,-0.630023,0.002293,0.090532
12662.000000,29.930964,4.582207,358.603607,48.954735,42.262196,-3.891953,-0.117852,0.136515,-24.718712,-3.600938,274.794952,24.869251,-0.610267,0.002221,0.090501
12663.000000,29.707071,4.581612,358.593964,48.956161,42.252674,-3.849514,-0.117829,0.136523,-24.940981,-3.600471,274.795746,24.868797,-0.619519,0.002254,0.090499
12664.000000,29.930964,4.582207,358.603607,48.954735,42.262196,-3.891953,-0.117852,0.136515,-24.940981,-3.600471,274.795746,24.868797,-0.619519,0.002254,0.090499
12665.000000,29.925859,4.357483,358.586761,48.967735,42.263973,-3.921628,-0.117863,0.136558,-24.940981,-3.600471,274.795746,24.868797,-0.619519,0.002254,0.090499
12666.000000,29.930220,4.579916,358.962219,48.886108,42.214096,-3.891890,-0.117600,0.136187,-24.941418,-3.601998,275.159271,24.938049,-0.570380,0.002073,0.090631
12667.000000,29.706108,4.581256,358.224518,49.026398,42.204273,-3.849483,-0.117815,0.136859,-24.941418,-3.601998,275.159271,24.938049,-0.570380,0.002073,0.090631
12668.000000,29.929205,4.582276,357.858490,48.954567,42.263592,-3.891624,-0.118101,0.136799,-25.160555,-3.597100,275.165649,24.937302,-0.582334,0.002116,0.090627
12669.000000,29.924896,4.357128,358.217316,49.037971,42.215572,-3.921596,-0.117849,0.136894,-25.159372,-3.596183,275.533386,25.007458,-0.631351,0.002291,0.090760
12670.000000,29.924101,4.357553,357.841644,48.967575,42.265369,-3.921299,-0.118112,0.136841,-25.159119,-3.378894,275.533813,24.996479,-0.629731,0.002285,0.090720
12671.000000,29.924341,4.355745,358.211365,49.177856,42.216564,-3.921501,-0.117854,0.137287,-25.159372,-3.596183,275.533386,25.007458,-0.631351,0.002291,0.090760
12672.000000,29.924341,4.355745,358.211365,49.177856,42.216564,-3.921501,-0.117854,0.137287,-25.159372,-3.596183,275.533386,25.007458,-0.631351,0.002291,0.090760
12673.000000,29.924204,4.138323,358.228210,49.186409,42.214794,-3.892509,-0.117843,0.137305,-25.159555,-3.380422,275.897308,25.065731,-0.580592,0.002104,0.090852
12674.000000,29.925304,4.356100,358.580811,49.107620,42.264965,-3.921532,-0.117867,0.136950,-25.159555,-3.380422,275.897308,25.065731,-0.580592,0.002104,0.090852
12675.000000,29.923546,4.356170,357.835754,49.107460,42.266361,-3.921203,-0.118117,0.137235,-25.159555,-3.380422,275.897308,25.065731,-0.580592,0.002104,0.090852
12676.000000,29.924204,4.138323,358.228210,49.186409,42.214794,-3.892509,-0.117843,0.137305,-25.158373,-3.379505,276.265045,25.135887,-0.629607,0.002279,0.090985
12677.000000,29.924204,4.138323,358.228210,49.186409,42.214794,-3.892509,-0.117843,0.137305,-24.940418,-3.385320,275.890930,25.066483,-0.568639,0.002061,0.090856
12678.000000,29.925167,4.138678,358.597626,49.116173,42.263195,-3.892541,-0.117857,0.136967,-24.939489,-3.601692,276.258270,25.147614,-0.619273,0.002242,0.091029
12679.000000,29.924204,4.138323,358.228210,49.186409,42.214794,-3.892509,-0.117843,0.137305,-25.380644,-3.379038,276.265839,25.135437,-0.638860,0.002312,0.090983
12680.000000,29.923409,4.138748,357.852539,49.116005,42.264591,-3.892212,-0.118106,0.137252,-25.158373,-3.379505,276.265045,25.135887,-0.629607,0.002279,0.090985
12681.000000,29.919846,3.915890,357.852722,49.268036,42.264668,-3.922248,-0.118106,0.137677,-25.158373,-3.379505,276.265045,25.135887,-0.629607,0.002279,0.090985
12682.000000,30.142992,3.914202,358.221008,49.197983,42.226093,-3.964624,-0.117877,0.137340,-25.163383,-3.601764,275.891479,25.217232,-0.677395,0.002455,0.091403
12683.000000,30.142992,3.914202,358.221008,49.197983,42.226093,-3.964624,-0.117877,0.137340,-25.161507,-3.383936,276.259460,25.136185,-0.626906,0.002269,0.090988
12684.000000,30.147707,4.138323,358.225647,49.184227,42.323505,-3.934587,-0.118148,0.137300,-25.380644,-3.379038,276.265839,25.135437,-0.638860,0.002312,0.090983
12685.000000,30.141233,3.914272,357.475891,49.197815,42.227489,-3.964295,-0.118127,0.137626,-25.381081,-3.380565,276.629364,25.204693,-0.589721,0.002132,0.091114
12686.000000,29.918137,3.913244,357.841919,49.269646,42.168171,-3.922153,-0.117840,0.137686,-25.382521,-3.596866,275.897888,25.216484,-0.689348,0.002499,0.091398
12687.000000,29.919456,3.915287,357.840637,49.267288,42.363857,-3.921886,-0.118387,0.137679,-25.384373,-3.596888,275.898682,25.354912,-0.592257,0.002147,0.091899
12688.000000,29.918087,3.915960,357.107666,49.267868,42.266064,-3.921919,-0.118357,0.137964,-25.380898,-3.596327,276.265442,25.146416,-0.640477,0.002318,0.091023
12689.000000,29.918493,3.914932,357.471191,49.337524,42.315456,-3.921854,-0.118374,0.138018,-25.602421,-3.596470,276.997498,25.285374,-0.649608,0.002345,0.091284
12690.000000,30.142385,3.915535,357.480774,49.336090,42.324978,-3.964294,-0.118398,0.138010,-25.605227,-3.597926,276.262146,25.285282,-0.649462,0.002351,0.091526
12691.000000,30.142385,3.915535,357.480774,49.336090,42.324978,-3.964294,-0.118398,0.138010,-25.163820,-3.603292,276.255005,25.286488,-0.628256,0.002274,0.091533
12692.000000,29.918493,3.914932,357.471191,49.337524,42.315456,-3.921854,-0.118374,0.138018,-25.382957,-3.598394,276.261353,25.285740,-0.640209,0.002317,0.091528
12693.000000,29.923597,4.139656,357.487976,49.324516,42.313679,-3.892179,-0.118364,0.137975,-25.382750,-3.596348,276.266235,25.284843,-0.543386,0.001967,0.091523
12694.000000,29.924067,3.918589,357.854797,49.404282,42.362316,-4.006548,-0.118379,0.138057,-25.383190,-3.595971,276.266418,25.425064,-0.641273,0.002321,0.092031
12695.000000,30.143589,3.914082,358.219910,49.476135,42.324574,-3.964527,-0.118152,0.138117,-25.163074,-3.603903,276.986267,25.425896,-0.628134,0.002268,0.091795
12696.000000,30.141830,3.914152,357.474854,49.475967,42.325970,-3.964199,-0.118403,0.138404,-25.605459,-3.595504,276.267212,25.424614,-0.650526,0.002355,0.092029
12697.000000,30.142626,3.913727,357.850494,49.546371,42.276173,-3.964496,-0.118139,0.138456,-25.607079,-3.597948,276.263000,25.423710,-0.552370,0.001999,0.092027
12698.000000,30.142626,3.913727,357.850494,49.546371,42.276173,-3.964496,-0.118139,0.138456,-25.605896,-3.597031,276.630737,25.493866,-0.601387,0.002174,0.092158
12699.000000,30.142626,3.913727,357.850494,49.546371,42.276173,-3.964496,-0.118139,0.138456,-25.385344,-3.603435,276.987061,25.425442,-0.637386,0.002301,0.091793
12700.000000,30.141830,3.914152,357.474854,49.475967,42.325970,-3.964199,-0.118403,0.138404,-25.604273,-3.596491,276.998291,25.423798,-0.552516,0.001995,0.091783
12701.000000,30.141830,3.914152,357.474854,49.475967,42.325970,-3.964199,-0.118403,0.138404,-25.383627,-3.597498,276.629944,25.494316,-0.592134,0.002141,0.092160
12702.000000,30.141830,3.914152,357.474854,49.475967,42.325970,-3.964199,-0.118403,0.138404,-25.826984,-3.595647,276.999268,25.563568,-0.659655,0.002381,0.092287
12703.000000,30.365723,3.914747,357.484436,49.474541,42.335499,-4.006639,-0.118426,0.138396,-25.826984,-3.595647,276.999268,25.563568,-0.659655,0.002381,0.092287
12704.000000,29.923103,3.918234,357.485352,49.474518,42.313915,-4.006517,-0.118365,0.138396,-25.826984,-3.595647,276.999268,25.563568,-0.659655,0.002381,0.092287
12705.000000,30.141136,3.695354,357.485687,49.624401,42.325195,-3.935111,-0.118397,0.138815,-25.826984,-3.595647,276.999268,25.563568,-0.659655,0.002381,0.092287
12706.000000,30.148060,3.699962,358.250916,49.621689,42.321270,-4.020198,-0.118133,0.138511,-25.826984,-3.595647,276.999268,25.563568,-0.659655,0.002381,0.092287
12707.000000,30.147264,3.700386,357.875244,49.551285,42.371059,-4.019901,-0.118396,0.138460,-25.827677,-3.814463,277.362366,25.643799,-0.612134,0.002207,0.092456
12708.000000,30.366129,3.913719,357.847931,49.544189,42.384892,-4.006575,-0.118444,0.138450,-25.830809,-3.818894,277.356781,25.644096,-0.609433,0.002197,0.092459
12709.000000,30.147402,3.917801,357.858429,49.542740,42.372829,-4.048893,-0.118407,0.138442,-26.049946,-3.813996,277.363159,25.643349,-0.621387,0.002240,0.092454
12710.000000,30.141197,3.475315,357.488953,49.634525,42.324440,-4.049545,-0.118394,0.138842,-26.049946,-3.813996,277.363159,25.643349,-0.621387,0.002240,0.092454
12711.000000,30.142160,3.475670,357.858398,49.564293,42.372837,-4.049576,-0.118407,0.138503,-25.827677,-3.814463,277.362366,25.643799,-0.612134,0.002207,0.092456
12712.000000,30.365028,3.695950,357.495300,49.622967,42.334724,-3.977551,-0.118420,0.138807,-26.049690,-3.596707,277.363586,25.632370,-0.619767,0.002234,0.092414
12713.000000,30.365028,3.695950,357.495300,49.622967,42.334724,-3.977551,-0.118420,0.138807,-26.049690,-3.596707,277.363586,25.632370,-0.619767,0.002234,0.092414
12714.000000,30.146301,3.700031,357.505798,49.621517,42.322662,-4.019869,-0.118383,0.138799,-26.049946,-3.813996,277.363159,25.643349,-0.621387,0.002240,0.092454
12715.000000,30.141197,3.475315,357.488953,49.634525,42.324440,-4.049545,-0.118394,0.138842,-26.048763,-3.813079,277.730896,25.713505,-0.670402,0.002414,0.092584
12716.000000,30.141605,3.474288,357.852478,49.704174,42.373833,-4.049480,-0.118411,0.138896,-26.050386,-3.813619,277.363342,25.783573,-0.719273,0.002593,0.092960
12717.000000,30.141197,3.475315,357.488953,49.634525,42.324440,-4.049545,-0.118394,0.138842,-26.050386,-3.813619,277.363342,25.783573,-0.719273,0.002593,0.092960
12718.000000,30.141197,3.475315,357.488953,49.634525,42.324440,-4.049545,-0.118394,0.138842,-26.048508,-3.595790,277.731323,25.702526,-0.668782,0.002408,0.092545
12719.000000,30.145338,3.699676,357.136353,49.691753,42.274261,-4.019838,-0.118370,0.139139,-26.048508,-3.595790,277.731323,25.702526,-0.668782,0.002408,0.092545
12720.000000,30.140779,3.691348,357.466248,49.765858,42.327202,-4.078442,-0.118409,0.139218,-26.050386,-3.813619,277.363342,25.783573,-0.719273,0.002593,0.092960
12721.000000,30.141386,3.476223,357.124390,49.843037,42.373528,-4.049512,-0.118652,0.139568,-26.049206,-3.812702,277.731079,25.853729,-0.768290,0.002766,0.093089
12722.000000,30.141941,3.477605,357.130310,49.703152,42.372536,-4.049607,-0.118647,0.139174,-26.049643,-3.814230,278.094604,25.922981,-0.719151,0.002586,0.093216
12723.000000,30.145338,3.699676,357.136353,49.691753,42.274261,-4.019838,-0.118370,0.139139,-26.052238,-3.813641,277.364136,25.921997,-0.622180,0.002243,0.093458
12724.000000,30.140978,3.477250,356.760864,49.773388,42.324135,-4.049576,-0.118634,0.139515,-26.049643,-3.814230,278.094604,25.922981,-0.719151,0.002586,0.093216
12725.000000,29.922247,3.481332,356.771362,49.771938,42.312080,-4.091895,-0.118597,0.139507,-26.271658,-3.596475,278.095825,25.911549,-0.726784,0.002613,0.093175
12726.000000,30.140978,3.477250,356.760864,49.773388,42.324135,-4.049576,-0.118634,0.139515,-26.271914,-3.813764,278.095398,25.922527,-0.728401,0.002619,0.093215
12727.000000,30.369974,3.702562,356.787292,49.758953,42.331886,-4.062340,-0.118647,0.139464,-26.272095,-3.598003,278.459320,25.980804,-0.677645,0.002434,0.093302
12728.000000,30.364313,3.476463,356.764587,49.911839,42.334656,-4.091920,-0.118663,0.139901,-26.272350,-3.815292,278.458923,25.991783,-0.679262,0.002439,0.093342
12729.000000,30.151649,3.705616,357.161346,49.827152,42.369225,-4.104594,-0.118628,0.139509,-26.267736,-3.374000,278.097961,25.901390,-0.728231,0.002619,0.093138
12730.000000,29.927759,3.705021,357.151733,49.828587,42.359695,-4.062155,-0.118604,0.139517,-26.267246,-3.591900,278.828827,26.051773,-0.729727,0.002617,0.093433
12731.000000,29.926794,3.704666,356.782288,49.898823,42.311295,-4.062124,-0.118591,0.139858,-26.267246,-3.591900,278.828827,26.051773,-0.729727,0.002617,0.093433
12732.000000,29.926794,3.704666,356.782288,49.898823,42.311295,-4.062124,-0.118591,0.139858,-26.266991,-3.374611,278.829224,26.040802,-0.728107,0.002611,0.093393
12733.000000,30.150684,3.705261,356.791901,49.897388,42.320824,-4.104563,-0.118615,0.139850,-26.270912,-3.597086,278.827087,26.050957,-0.726660,0.002606,0.093431
12734.000000,29.921301,3.479347,356.753296,49.911068,42.412262,-4.091437,-0.118884,0.139904,-26.265808,-3.373694,279.196960,26.110954,-0.777124,0.002783,0.093522
12735.000000,29.920338,3.478992,356.383850,49.981304,42.363861,-4.091406,-0.118871,0.140246,-26.268843,-3.374633,278.830048,26.179226,-0.631015,0.002263,0.093890
12736.000000,30.151091,3.704233,357.155396,49.967037,42.370216,-4.104499,-0.118632,0.139903,-26.266500,-3.592510,279.560059,26.191181,-0.729605,0.002610,0.093687
12737.000000,30.149332,3.704304,356.410278,49.966877,42.371613,-4.104170,-0.118884,0.140195,-26.709322,-3.585637,279.204559,26.259151,-0.702855,0.002517,0.094050
12738.000000,30.150127,3.703878,356.785950,50.037273,42.321815,-4.104467,-0.118620,0.140245,-26.267660,-3.373716,279.197784,26.249378,-0.680032,0.002436,0.094017
12739.000000,29.927200,3.703638,357.145782,49.968464,42.360687,-4.062059,-0.118609,0.139911,-26.267916,-3.591005,279.197388,26.260353,-0.681651,0.002441,0.094057
12740.000000,29.927200,3.703638,357.145782,49.968464,42.360687,-4.062059,-0.118609,0.139911,-26.266245,-3.375221,279.560486,26.180206,-0.727985,0.002604,0.093648
12741.000000,29.925442,3.703708,356.400665,49.968304,42.362083,-4.061730,-0.118861,0.140203,-26.268353,-3.592532,279.560883,26.329605,-0.632513,0.002263,0.094182
12742.000000,30.150873,3.706169,356.427307,50.105900,42.369915,-4.104530,-0.118874,0.140578,-26.266914,-3.374326,279.929047,26.388786,-0.679909,0.002429,0.094270
12743.000000,29.926188,3.705999,356.042053,50.036930,42.410183,-4.061793,-0.119116,0.140537,-26.488747,-3.372331,279.566345,26.319080,-0.738299,0.002641,0.094143
12744.000000,30.150486,3.705567,356.415161,50.105152,42.469105,-4.104169,-0.119156,0.140581,-26.489439,-3.591148,279.929443,26.399311,-0.690779,0.002468,0.094307
12745.000000,30.145432,3.478134,357.132629,50.119923,42.372986,-4.134079,-0.118648,0.140340,-26.489183,-3.373859,279.929840,26.388332,-0.689161,0.002462,0.094268
12746.000000,30.145214,3.480070,356.404541,50.258785,42.372688,-4.134111,-0.118889,0.141016,-26.487768,-3.375365,280.292542,26.319160,-0.737115,0.002630,0.093899
12747.000000,30.145214,3.480070,356.404541,50.258785,42.372688,-4.134111,-0.118889,0.141016,-26.490807,-3.374399,279.562256,26.458401,-0.738033,0.002640,0.094642
12748.000000,29.931591,3.708876,356.431885,50.244335,42.358856,-4.146754,-0.118841,0.140965,-26.489876,-3.592675,280.292938,26.468563,-0.641640,0.002289,0.094432
