Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
41.000000,17.430758,-1.507145,351.306732,43.823380,30.413553,-0.516032,-0.086573,0.124744,-17.312189,2.895535,286.145386,42.752270,-22.339621,1.837987,0.078071,0.149408
42.000000,17.430758,-1.507145,351.306732,43.823380,30.413553,-0.516032,-0.086573,0.124744,-17.094469,2.892142,285.776306,42.822189,-22.279716,1.879439,0.077962,0.149845
43.000000,17.649494,-1.728550,350.565216,43.833183,30.522749,-0.587913,-0.087067,0.125036,-17.313606,2.897042,285.782684,42.821442,-22.291668,1.837848,0.078002,0.149839
44.000000,17.425467,-1.946568,350.572418,43.843163,30.511450,-0.516481,-0.087033,0.125062,-17.091337,2.896574,285.781891,42.821892,-22.282417,1.796347,0.077970,0.149841
45.000000,17.429960,-1.506719,350.931061,43.752983,30.463350,-0.515734,-0.086807,0.124677,-17.313606,2.897042,285.782684,42.821442,-22.291668,1.837848,0.078002,0.149839
46.000000,17.429960,-1.506719,350.931061,43.752983,30.463350,-0.515734,-0.086807,0.124677,-17.313606,2.897042,285.782684,42.821442,-22.291668,1.837848,0.078002,0.149839
47.000000,17.647785,-1.731196,350.554413,43.834793,30.426250,-0.587819,-0.086795,0.125044,-17.313606,2.897042,285.782684,42.821442,-22.291668,1.837848,0.078002,0.149839
48.000000,17.425264,-1.732471,351.277802,43.835632,30.514517,-0.545346,-0.086867,0.124789,-17.313557,3.112284,285.778259,42.811363,-22.386875,1.807677,0.078337,0.149806
49.000000,17.426062,-1.732896,351.653442,43.906036,30.464720,-0.545643,-0.086633,0.124856,-17.313169,2.898569,285.419189,42.752190,-22.340805,1.838003,0.078274,0.149787
50.000000,17.431166,-1.508172,351.670258,43.893028,30.462946,-0.515968,-0.086624,0.124813,-17.313606,2.897042,285.782684,42.821442,-22.291668,1.837848,0.078002,0.149839
51.000000,17.426466,-1.733924,352.016937,43.975685,30.514112,-0.545579,-0.086684,0.124925,-17.313606,2.897042,285.782684,42.821442,-22.291668,1.837848,0.078002,0.149839
52.000000,17.426466,-1.733924,352.016937,43.975685,30.514112,-0.545579,-0.086684,0.124925,-17.313606,2.897042,285.782684,42.821442,-22.291668,1.837848,0.078002,0.149839
53.000000,17.869085,-1.737403,352.016022,43.975700,30.535692,-0.545699,-0.086745,0.124925,-17.313606,2.897042,285.782684,42.821442,-22.291668,1.837848,0.078002,0.149839
54.000000,17.650766,-1.734349,352.390045,44.043900,30.573030,-0.587955,-0.086759,0.124986,-17.313606,2.897042,285.782684,42.821442,-22.291668,1.837848,0.078002,0.149839
55.000000,17.655870,-1.509625,352.406860,44.030899,30.571253,-0.558280,-0.086750,0.124943,-17.313606,2.897042,285.782684,42.821442,-22.291668,1.837848,0.078002,0.149839
56.000000,17.650766,-1.734349,352.390045,44.043900,30.573030,-0.587955,-0.086759,0.124986,-17.312914,3.115858,285.419617,42.741211,-22.339188,1.807921,0.078268,0.149749
57.000000,17.650766,-1.734349,352.390045,44.043900,30.573030,-0.587955,-0.086759,0.124986,-17.313169,2.898569,285.419189,42.752190,-22.340805,1.838003,0.078274,0.149787
