Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
43.000000,13.758835,1.909301,339.780579,21.385798,40.929268,-0.016907,-0.120458,0.062940,-11.780240,-2.372007,299.224792,17.532036,-33.235634,-0.593624,0.111072,0.058592
44.000000,13.983472,1.912186,339.431580,21.452993,40.986889,-0.059410,-0.120752,0.063203,-11.559849,-2.590303,298.856049,17.613539,-33.276871,-0.605270,0.111347,0.058937
45.000000,14.202609,1.907077,339.784546,21.524084,41.048344,-0.017028,-0.120807,0.063346,-11.776926,-2.583338,298.866486,17.473465,-33.289093,-0.646479,0.111384,0.058466
46.000000,14.202661,1.904361,340.518860,21.525858,40.950447,-0.017263,-0.120259,0.063215,-11.782864,-2.589225,298.125580,17.473680,-33.286247,-0.563605,0.111652,0.058612
47.000000,14.202798,2.121776,340.502014,21.517309,40.952217,-0.046255,-0.120270,0.063193,-11.559225,-2.806442,298.491943,17.415043,-33.229744,-0.574796,0.111325,0.058343
48.000000,14.202798,2.121776,340.502014,21.517309,40.952217,-0.046255,-0.120270,0.063193,-11.558971,-2.589153,298.492371,17.404064,-33.228123,-0.604879,0.111320,0.058307
49.000000,14.202460,2.118458,341.224182,21.518332,40.953514,-0.046128,-0.120019,0.063062,-11.557789,-2.588236,298.860107,17.474216,-33.277138,-0.604888,0.111347,0.058470
50.000000,13.984337,1.907416,340.892822,21.594057,40.987785,-0.059517,-0.120237,0.063346,-11.557789,-2.588236,298.860107,17.474216,-33.277138,-0.604888,0.111347,0.058470
51.000000,13.754933,1.683124,340.502930,21.538839,40.930641,-0.046816,-0.120206,0.063256,-11.562011,-2.588186,297.762085,17.543306,-33.229042,-0.605245,0.111596,0.058917
52.000000,13.754189,1.680834,340.861572,21.470213,40.882545,-0.046753,-0.119939,0.062988,-11.558089,-2.365711,297.764252,17.533144,-33.230492,-0.574962,0.111600,0.058883
53.000000,13.978826,1.683719,340.512512,21.537413,40.940170,-0.089256,-0.120231,0.063250,-11.560388,-2.587646,298.129669,17.473236,-33.180172,-0.605017,0.111294,0.058610
54.000000,13.983930,1.908443,340.529358,21.524408,40.938393,-0.059581,-0.120220,0.063209,-11.562011,-2.588186,297.762085,17.543306,-33.229042,-0.605245,0.111596,0.058917
55.000000,13.984474,2.124830,340.876038,21.585508,40.989555,-0.088509,-0.120248,0.063324,-11.562011,-2.588186,297.762085,17.543306,-33.229042,-0.605245,0.111596,0.058917
56.000000,14.202460,2.118458,341.224182,21.518332,40.953514,-0.046128,-0.120019,0.063062,-11.560388,-2.587646,298.129669,17.473236,-33.180172,-0.605017,0.111294,0.058610
57.000000,13.983729,2.122540,341.234680,21.516882,40.941460,-0.088447,-0.119980,0.063056,-11.560824,-2.589174,298.493164,17.542488,-33.131031,-0.605172,0.110994,0.058770
58.000000,13.760800,2.122300,341.594513,21.448078,40.980335,-0.046037,-0.119968,0.062788,-11.785415,-3.028447,298.490570,17.424747,-33.237545,-0.563579,0.111352,0.058376
59.000000,13.759837,2.121945,341.225098,21.518312,40.931934,-0.046006,-0.119956,0.063062,-11.783839,-2.588096,297.762695,17.402626,-33.140408,-0.563508,0.111298,0.058445
60.000000,13.761545,2.124590,341.235870,21.516705,41.028435,-0.046100,-0.120235,0.063055,-11.562007,-2.590091,298.125397,17.472332,-33.082016,-0.605163,0.110967,0.058607
61.000000,13.758904,1.904955,340.866211,21.456461,40.979961,-0.016716,-0.120223,0.062947,-11.560824,-2.589174,298.493164,17.542488,-33.131031,-0.605172,0.110994,0.058770
62.000000,13.984337,1.907416,340.892822,21.594057,40.987785,-0.059517,-0.120237,0.063346,-11.784717,-2.589247,298.126404,17.612104,-33.189156,-0.563899,0.111326,0.059076
63.000000,13.984474,2.124830,340.876038,21.585508,40.989555,-0.088509,-0.120248,0.063324,-11.562448,-2.589714,298.125610,17.612558,-33.179901,-0.605400,0.111295,0.059078
64.000000,14.203205,2.120749,340.865540,21.586958,41.001610,-0.046191,-0.120287,0.063330,-11.562448,-2.589714,298.125610,17.612558,-33.179901,-0.605400,0.111295,0.059078
