Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
90.000000,9.967722,1.115546,188.211716,6.344500,15.299537,0.999212,-0.081289,0.033709,-42.497066,11.776733,540.489014,34.129723,-45.806671,3.482851,0.084750,0.063146
91.000000,10.853422,1.104830,189.307739,6.415957,15.294198,0.998798,-0.080790,0.033892,-42.501335,11.994306,538.659973,33.908180,-45.659187,3.452811,0.084764,0.062949
92.000000,11.291345,0.875592,189.653519,6.498629,15.366944,0.969064,-0.081026,0.034266,-42.288071,11.776882,535.731201,33.778145,-45.457603,3.441080,0.084852,0.063051
93.000000,11.511089,0.869149,190.746765,6.431617,15.329508,1.011117,-0.080366,0.033718,-42.293034,11.775639,534.265259,33.636856,-45.262600,3.440968,0.084719,0.062959
94.000000,12.391716,0.417074,191.836533,6.383995,15.422374,1.010286,-0.080393,0.033278,-42.080437,11.338726,531.706299,33.447823,-45.108841,3.399326,0.084838,0.062907
95.000000,12.828486,0.186573,192.177444,6.328394,15.397630,0.980552,-0.080122,0.032930,-41.867245,11.335616,529.507690,33.307190,-44.903072,3.440822,0.084802,0.062902
96.000000,13.484782,-0.048427,192.883514,6.344641,15.335151,0.992839,-0.079505,0.032894,-41.649502,11.335432,527.677490,33.097099,-44.747963,3.399364,0.084802,0.062722
97.000000,13.927269,-0.269328,192.899429,6.353209,15.354960,1.021710,-0.079601,0.032935,-41.434357,11.335836,525.116760,32.886017,-44.495872,3.357777,0.084735,0.062626
98.000000,14.588838,-0.278840,193.616104,6.215815,15.388897,1.063938,-0.079481,0.032104,-41.219215,11.336241,522.556091,32.674934,-44.243790,3.316190,0.084668,0.062529
99.000000,15.031432,-0.722504,194.369598,6.236281,15.310061,0.978141,-0.078768,0.032085,-41.001720,11.118765,520.725464,32.475822,-44.090302,3.304815,0.084671,0.062366
100.000000,15.249752,-0.725558,193.995605,6.168082,15.272722,1.020393,-0.078727,0.031795,-40.785400,11.120088,518.532471,32.334900,-43.887230,3.263220,0.084637,0.062358
101.000000,15.906466,-1.176598,194.724426,6.052993,15.207478,1.061578,-0.078097,0.031085,-40.791359,10.902165,516.334900,32.065170,-43.693970,3.293354,0.084623,0.062101
102.000000,16.341869,-1.406434,194.332382,5.997981,15.084944,1.031811,-0.077624,0.030865,-40.574593,10.905013,513.778442,31.854998,-43.540043,3.251913,0.084745,0.062001
103.000000,16.997570,-1.855106,193.957474,5.951350,15.069193,1.073259,-0.077693,0.030684,-40.141891,10.460168,511.939240,31.666788,-43.373146,3.251846,0.084723,0.061857
104.000000,17.439867,-2.076923,194.337936,5.751407,15.039913,1.102099,-0.077391,0.029595,-39.925308,10.678779,509.746704,31.514887,-43.168461,3.180168,0.084686,0.061825
105.000000,17.877247,-2.522548,194.337021,5.772979,15.061501,1.101293,-0.077502,0.029706,-39.710419,10.461894,507.185608,31.314783,-42.917995,3.168663,0.084620,0.061742
106.000000,18.313948,-2.748696,193.592300,5.646708,14.986073,1.071367,-0.077410,0.029168,-39.492672,10.461710,505.355377,31.104692,-42.762878,3.127206,0.084619,0.061550
