Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
65.000000,12.714386,-6.401703,312.615662,15.877861,35.905941,2.083260,-0.114857,0.050790,-11.674002,5.526269,326.700806,23.253922,-36.675575,0.749943,0.112260,0.071178
66.000000,12.714793,-6.402730,312.979156,15.947510,35.955334,2.083324,-0.114881,0.050954,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
67.000000,12.710434,-6.625164,312.603729,16.029140,36.005207,2.053585,-0.115178,0.051276,-11.454610,5.738662,326.694824,23.243690,-36.662006,0.761452,0.112221,0.071148
68.000000,12.710297,-6.842586,312.620514,16.037689,36.003437,2.082577,-0.115167,0.051301,-11.458530,5.516187,326.692657,23.253853,-36.660557,0.731169,0.112217,0.071180
69.000000,12.714793,-6.402730,312.979156,15.947510,35.955334,2.083324,-0.114881,0.050954,-11.456907,5.516727,327.060242,23.183784,-36.611683,0.731397,0.111942,0.070885
70.000000,12.710434,-6.625164,312.603729,16.029140,36.005207,2.053585,-0.115178,0.051276,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
71.000000,12.491707,-6.621082,312.614227,16.027695,35.993153,2.011267,-0.115136,0.051270,-11.458530,5.516187,326.692657,23.253853,-36.660557,0.731169,0.112217,0.071180
72.000000,12.496066,-6.398649,312.989655,15.946060,35.943275,2.041005,-0.114839,0.050948,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
73.000000,12.715538,-6.400440,312.620514,16.016136,36.003429,2.083261,-0.115167,0.051232,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
74.000000,12.715538,-6.400440,312.620514,16.016136,36.003429,2.083261,-0.115167,0.051232,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
75.000000,12.491707,-6.621082,312.614227,16.027695,35.993153,2.011267,-0.115136,0.051270,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
76.000000,12.715538,-6.400440,312.620514,16.016136,36.003429,2.083261,-0.115167,0.051232,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
77.000000,12.709689,-6.627454,312.962341,15.960514,35.957108,2.053648,-0.114893,0.050998,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
78.000000,12.709689,-6.627454,312.962341,15.960514,35.957108,2.053648,-0.114893,0.050998,-11.677668,5.521087,326.699066,23.253101,-36.672508,0.689578,0.112252,0.071176
79.000000,12.715538,-6.400440,312.620514,16.016136,36.003429,2.083261,-0.115167,0.051232,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
80.000000,12.714793,-6.402730,312.979156,15.947510,35.955334,2.083324,-0.114881,0.050954,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
81.000000,12.496066,-6.398649,312.989655,15.946060,35.943275,2.041005,-0.114839,0.050948,-11.457603,5.299811,327.059967,23.334988,-36.711189,0.761243,0.112246,0.071348
82.000000,12.490962,-6.623373,312.972839,15.959068,35.945053,2.011330,-0.114850,0.050992,-11.677922,5.303794,326.698639,23.264080,-36.674129,0.719660,0.112257,0.071210
83.000000,12.709689,-6.627454,312.962341,15.960514,35.957108,2.053648,-0.114893,0.050998,-11.677668,5.521087,326.699066,23.253101,-36.672508,0.689578,0.112252,0.071176
84.000000,12.710096,-6.628482,313.325836,16.030163,36.006500,2.053712,-0.114917,0.051161,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
85.000000,12.710096,-6.628482,313.325836,16.030163,36.006500,2.053712,-0.114917,0.051161,-11.677922,5.303794,326.698639,23.264080,-36.674129,0.719660,0.112257,0.071210
86.000000,12.710096,-6.628482,313.325836,16.030163,36.006500,2.053712,-0.114917,0.051161,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
87.000000,12.708894,-6.627029,312.586670,15.890114,36.006905,2.053946,-0.115190,0.050834,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
88.000000,12.714793,-6.402730,312.979156,15.947510,35.955334,2.083324,-0.114881,0.050954,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
89.000000,12.714793,-6.402730,312.979156,15.947510,35.955334,2.083324,-0.114881,0.050954,-11.677922,5.303794,326.698639,23.264080,-36.674129,0.719660,0.112257,0.071210
90.000000,12.714793,-6.402730,312.979156,15.947510,35.955334,2.083324,-0.114881,0.050954,-11.677922,5.303794,326.698639,23.264080,-36.674129,0.719660,0.112257,0.071210
91.000000,12.715200,-6.403758,313.342651,16.017159,36.004726,2.083388,-0.114905,0.051117,-11.676740,5.304711,327.066376,23.334236,-36.723145,0.719651,0.112280,0.071344
92.000000,12.710096,-6.628482,313.325836,16.030163,36.006500,2.053712,-0.114917,0.051161,-11.236515,5.298427,326.691437,23.265282,-36.652924,0.719751,0.112194,0.071215
93.000000,12.714793,-6.402730,312.979156,15.947510,35.955334,2.083324,-0.114881,0.050954,-11.455652,5.303327,326.697845,23.264534,-36.664875,0.678159,0.112229,0.071211
94.000000,12.715200,-6.403758,313.342651,16.017159,36.004726,2.083388,-0.114905,0.051117,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
95.000000,12.709301,-6.628057,312.950165,15.959763,36.056297,2.054010,-0.115214,0.050998,-11.236515,5.298427,326.691437,23.265282,-36.652924,0.719751,0.112194,0.071215
96.000000,12.709301,-6.628057,312.950165,15.959763,36.056297,2.054010,-0.115214,0.050998,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
97.000000,12.710096,-6.628482,313.325836,16.030163,36.006500,2.053712,-0.114917,0.051161,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
98.000000,12.495678,-6.399251,312.977509,15.945313,36.042465,2.041367,-0.115160,0.050947,-11.459222,5.297367,327.055756,23.334084,-36.613037,0.761097,0.111947,0.071346
99.000000,12.710046,-6.625766,312.591522,16.028389,36.104397,2.053947,-0.115500,0.051276,-11.459222,5.297367,327.055756,23.334084,-36.613037,0.761097,0.111947,0.071346
100.000000,12.715150,-6.401042,312.608368,16.015388,36.102619,2.083623,-0.115488,0.051231,-11.676506,5.302289,327.061340,23.194908,-36.722084,0.719798,0.112279,0.070919
101.000000,12.715150,-6.401042,312.608368,16.015388,36.102619,2.083623,-0.115488,0.051231,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
102.000000,12.496811,-6.396358,312.631012,16.014687,35.991375,2.040942,-0.115124,0.051226,-11.677922,5.303794,326.698639,23.264080,-36.674129,0.719660,0.112257,0.071210
103.000000,12.497081,-6.614801,313.011322,16.092888,36.038998,2.069998,-0.115136,0.051413,-11.236515,5.298427,326.691437,23.265282,-36.652924,0.719751,0.112194,0.071215
104.000000,12.715808,-6.618890,313.000824,16.094334,36.051052,2.112317,-0.115179,0.051419,-11.236515,5.298427,326.691437,23.265282,-36.652924,0.719751,0.112194,0.071215
105.000000,12.710096,-6.628482,313.325836,16.030163,36.006500,2.053712,-0.114917,0.051161,-11.235332,5.299344,327.059174,23.335438,-36.701939,0.719742,0.112218,0.071349
106.000000,12.715200,-6.403758,313.342651,16.017159,36.004726,2.083388,-0.114905,0.051117,-11.457603,5.299811,327.059967,23.334988,-36.711189,0.761243,0.112246,0.071348
107.000000,12.714405,-6.403333,312.967010,15.946762,36.054523,2.083686,-0.115202,0.050953,-11.457348,5.517104,327.060394,23.324009,-36.709572,0.731160,0.112241,0.071314
108.000000,12.710841,-6.626192,312.967194,16.098789,36.054600,2.053649,-0.115202,0.051439,-11.458094,5.517715,326.329132,23.184601,-36.709698,0.731324,0.112493,0.071047
109.000000,12.715945,-6.401468,312.984039,16.085785,36.052822,2.083325,-0.115191,0.051395,-11.458348,5.300422,326.328735,23.195580,-36.711315,0.761406,0.112498,0.071080
110.000000,12.715945,-6.401468,312.984039,16.085785,36.052822,2.083325,-0.115191,0.051395,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
111.000000,12.490574,-6.623975,312.960663,15.958313,36.044243,2.011692,-0.115172,0.050991,-11.454865,5.521369,326.694427,23.254669,-36.663624,0.791535,0.112226,0.071182
112.000000,12.714405,-6.403333,312.967010,15.946762,36.054523,2.083686,-0.115202,0.050953,-11.458530,5.516187,326.692657,23.253853,-36.660557,0.731169,0.112217,0.071180
113.000000,12.715608,-6.404786,313.706177,16.086807,36.054119,2.083452,-0.114930,0.051280,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
114.000000,12.716352,-6.402495,313.347565,16.155434,36.102215,2.083389,-0.115215,0.051558,-11.458348,5.300422,326.328735,23.195580,-36.711315,0.761406,0.112498,0.071080
115.000000,12.715945,-6.401468,312.984039,16.085785,36.052822,2.083325,-0.115191,0.051395,-11.458530,5.516187,326.692657,23.253853,-36.660557,0.731169,0.112217,0.071180
116.000000,12.497625,-6.398413,313.358063,16.153984,36.090160,2.041071,-0.115172,0.051551,-11.677668,5.521087,326.699066,23.253101,-36.672508,0.689578,0.112252,0.071176
117.000000,12.496881,-6.400704,313.716675,16.085358,36.042061,2.041134,-0.114887,0.051274,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
118.000000,12.715608,-6.404786,313.706177,16.086807,36.054119,2.083452,-0.114930,0.051280,-11.457348,5.517104,327.060394,23.324009,-36.709572,0.731160,0.112241,0.071314
119.000000,12.497625,-6.398413,313.358063,16.153984,36.090160,2.041071,-0.115172,0.051551,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
120.000000,12.497625,-6.398413,313.358063,16.153984,36.090160,2.041071,-0.115172,0.051551,-11.677922,5.303794,326.698639,23.264080,-36.674129,0.719660,0.112257,0.071210
121.000000,12.715608,-6.404786,313.706177,16.086807,36.054119,2.083452,-0.114930,0.051280,-11.677922,5.303794,326.698639,23.264080,-36.674129,0.719660,0.112257,0.071210
122.000000,12.715608,-6.404786,313.706177,16.086807,36.054119,2.083452,-0.114930,0.051280,-11.457369,5.297389,327.054962,23.195660,-36.710129,0.761390,0.112245,0.070923
123.000000,12.716352,-6.402495,313.347565,16.155434,36.102215,2.083389,-0.115215,0.051558,-11.457603,5.299811,327.059967,23.334988,-36.711189,0.761243,0.112246,0.071348
124.000000,12.496881,-6.400704,313.716675,16.085358,36.042061,2.041134,-0.114887,0.051274,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
125.000000,12.496881,-6.400704,313.716675,16.085358,36.042061,2.041134,-0.114887,0.051274,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
126.000000,12.497625,-6.398413,313.358063,16.153984,36.090160,2.041071,-0.115172,0.051551,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
127.000000,12.715608,-6.404786,313.706177,16.086807,36.054119,2.083452,-0.114930,0.051280,-11.676044,5.521627,327.066650,23.183033,-36.623634,0.689805,0.111976,0.070882
128.000000,12.715608,-6.404786,313.706177,16.086807,36.054119,2.083452,-0.114930,0.051280,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
