Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
78.000000,10.438628,-9.199936,313.697357,0.970842,31.822014,4.042871,-0.101442,0.003095,-8.660289,5.104753,339.422363,4.592130,-35.190380,0.116179,0.103677,0.013529
79.000000,10.214736,-9.200531,313.687744,0.972273,31.812489,4.085310,-0.101415,0.003099,-8.656114,5.544516,339.424957,4.570989,-35.190212,0.116380,0.103676,0.013467
80.000000,10.438628,-9.199936,313.697357,0.970842,31.822014,4.042871,-0.101442,0.003095,-8.657530,5.546022,339.062256,4.640159,-35.142262,0.116242,0.103645,0.013685
81.000000,10.214873,-8.983116,313.670959,0.963724,31.814259,4.056319,-0.101426,0.003072,-8.657530,5.546022,339.062256,4.640159,-35.142262,0.116242,0.103645,0.013685
82.000000,10.214568,-9.201311,313.693970,1.112908,31.714296,4.085044,-0.101099,0.003548,-8.657530,5.546022,339.062256,4.640159,-35.142262,0.116242,0.103645,0.013685
83.000000,10.221100,-9.197308,314.447083,1.109438,31.809555,4.000319,-0.101160,0.003528,-8.653609,5.768497,339.064423,4.630000,-35.143707,0.146525,0.103649,0.013655
84.000000,9.997208,-9.197903,314.437439,1.110868,31.800030,4.042761,-0.101133,0.003533,-8.655465,5.770379,338.701874,4.839396,-35.193642,0.146150,0.103907,0.014288
85.000000,10.214317,-8.984499,313.665039,1.103604,31.815252,4.056415,-0.101431,0.003518,-8.431318,5.987747,339.069061,4.758800,-35.133900,0.074795,0.103619,0.014035
86.000000,9.995449,-9.197832,313.692322,1.110703,31.801428,4.043090,-0.101378,0.003541,-8.434450,5.983312,339.063477,4.759097,-35.131199,0.157887,0.103612,0.014036
87.000000,10.221019,-8.977957,313.702209,1.239755,31.811024,3.971295,-0.101405,0.003952,-8.436073,5.982772,338.695892,4.829165,-35.180069,0.157659,0.103869,0.014258
88.000000,9.996382,-8.980843,314.051208,1.172555,31.753401,4.013801,-0.101109,0.003734,-8.430970,6.206162,339.065796,4.889163,-35.230534,0.187933,0.103905,0.014420
89.000000,10.219479,-8.979822,313.685150,1.100728,31.812723,3.971656,-0.101416,0.003509,-8.429395,6.646515,338.337952,4.867038,-35.133392,0.188005,0.103841,0.014385
90.000000,9.995586,-8.980417,313.675537,1.102159,31.803198,4.014099,-0.101389,0.003514,-8.425406,6.648889,339.441040,4.937282,-35.182552,0.188214,0.103648,0.014545
91.000000,10.220681,-8.981275,314.424316,1.240777,31.812319,3.971422,-0.101176,0.003946,-8.427030,6.648349,339.073456,5.007350,-35.231422,0.187987,0.103905,0.014768
92.000000,9.995994,-8.981444,314.039032,1.171807,31.852591,4.014163,-0.101429,0.003731,-8.426775,6.865638,339.073822,4.996375,-35.229805,0.157904,0.103900,0.014735
93.000000,10.220681,-8.981275,314.424316,1.240777,31.812319,3.971422,-0.101176,0.003946,-8.643944,7.089495,339.444550,5.055919,-35.289520,0.229679,0.103963,0.014895
94.000000,10.220681,-8.981275,314.424316,1.240777,31.812319,3.971422,-0.101176,0.003946,-8.644381,7.087968,339.808075,5.125171,-35.240379,0.229524,0.103707,0.015083
95.000000,10.001338,-8.758530,314.425568,1.369087,31.802008,4.043635,-0.101143,0.004354,-8.416569,7.312419,339.813690,5.116366,-35.330734,0.218452,0.103971,0.015056
96.000000,9.996401,-8.982472,314.402527,1.241456,31.901983,4.014227,-0.101469,0.003949,-8.196431,7.524204,340.538971,5.245543,-35.317039,0.229798,0.103709,0.015404
97.000000,10.220293,-8.981877,314.412140,1.240026,31.911509,3.971784,-0.101496,0.003944,-8.418702,7.524671,340.539764,5.245093,-35.326290,0.271298,0.103736,0.015402
98.000000,10.220125,-8.982658,314.418365,1.380661,31.813311,3.971518,-0.101181,0.004391,-8.414761,7.966856,340.547394,5.363280,-35.327187,0.271351,0.103736,0.015749
99.000000,10.221278,-8.981395,314.423218,1.518936,31.910801,3.971519,-0.101490,0.004831,-8.409424,8.187825,340.912262,5.283950,-35.376587,0.301773,0.103770,0.015499
100.000000,9.996778,-8.766858,314.755432,1.443192,31.854948,3.985032,-0.101205,0.004585,-8.409657,8.190248,340.917297,5.423278,-35.377647,0.301626,0.103772,0.015908
101.000000,10.001832,-8.539418,314.037964,1.428413,31.951065,4.014942,-0.101743,0.004549,-8.406806,8.406948,341.648163,5.413283,-35.473000,0.271672,0.103829,0.015845
102.000000,9.997134,-8.765170,314.384644,1.511063,32.002239,3.985331,-0.101793,0.004806,-8.188106,8.400521,342.005280,5.483283,-35.411911,0.313109,0.103542,0.016033
103.000000,10.221990,-8.764219,314.763733,1.439397,32.060162,3.942857,-0.101855,0.004573,-8.184626,8.623371,342.007660,5.613345,-35.511246,0.343156,0.103832,0.016413
104.000000,10.227145,-8.542212,315.514832,1.428166,31.960493,3.972298,-0.101296,0.004526,-8.184626,8.623371,342.007660,5.613345,-35.511246,0.343156,0.103832,0.016413
105.000000,10.227064,-8.322862,314.769958,1.558479,31.961960,3.943274,-0.101541,0.004951,-8.401539,9.064518,342.378754,5.661910,-35.569344,0.384848,0.103889,0.016537
106.000000,10.226727,-8.326180,315.492096,1.559502,31.963255,3.943402,-0.101312,0.004943,-8.400356,9.065434,342.746490,5.732066,-35.618355,0.384839,0.103920,0.016724
107.000000,10.002834,-8.326775,315.482483,1.560932,31.953730,3.985844,-0.101285,0.004948,-8.399174,9.066351,343.114258,5.802222,-35.667374,0.384831,0.103952,0.016910
108.000000,10.226727,-8.326180,315.492096,1.559502,31.963255,3.943402,-0.101312,0.004943,-8.395232,9.508542,343.121857,5.920409,-35.668266,0.384884,0.103952,0.017255
109.000000,10.226727,-8.326180,315.492096,1.559502,31.963255,3.943402,-0.101312,0.004943,-8.393816,9.507036,343.484589,5.851237,-35.716217,0.385022,0.103982,0.017035
110.000000,10.450619,-8.325584,315.501709,1.558075,31.972780,3.900963,-0.101339,0.004938,-8.173933,9.501527,344.209442,5.991401,-35.704140,0.426450,0.103728,0.017406
111.000000,10.227134,-8.327208,315.855591,1.629150,32.012650,3.943466,-0.101352,0.005158,-8.168830,9.724916,344.579376,6.051394,-35.754608,0.456724,0.103763,0.017562
112.000000,10.228066,-8.110217,316.214447,1.691002,31.964621,3.914176,-0.101085,0.005348,-8.164655,10.164680,344.581940,6.030257,-35.754440,0.456925,0.103762,0.017500
113.000000,10.451571,-8.110217,316.211914,1.688820,32.073338,3.872100,-0.101430,0.005341,-8.163472,10.165598,344.949677,6.100413,-35.803452,0.456916,0.103793,0.017685
114.000000,10.451707,-7.892802,316.195099,1.680271,32.075108,3.843107,-0.101441,0.005314,-8.165094,10.165057,344.582092,6.170483,-35.852322,0.456689,0.104046,0.017907
115.000000,10.451571,-8.110217,316.211914,1.688820,32.073338,3.872100,-0.101430,0.005341,-8.163658,10.383263,344.950256,6.229660,-35.899723,0.426597,0.104072,0.018060
116.000000,10.675870,-8.110650,316.585022,1.757042,32.132256,3.829725,-0.101496,0.005550,-8.158321,10.604230,345.315125,6.150330,-35.949123,0.457018,0.104105,0.017811
117.000000,10.452859,-7.891540,316.199951,1.818546,32.172596,3.843108,-0.101748,0.005751,-8.376904,10.829596,345.323120,6.279041,-35.960888,0.528655,0.104137,0.018183
118.000000,10.452114,-7.893830,316.558594,1.749920,32.124500,3.843171,-0.101480,0.005528,-8.154635,10.829128,345.322327,6.279491,-35.951633,0.487154,0.104110,0.018184
119.000000,10.451978,-8.111245,316.575409,1.758469,32.122730,3.872164,-0.101469,0.005555,-8.375722,10.830512,345.690857,6.349197,-36.009903,0.528646,0.104168,0.018367
120.000000,10.452521,-7.894857,316.922089,1.819569,32.173893,3.843235,-0.101520,0.005741,-8.155402,10.826529,346.052246,6.420101,-36.046963,0.570228,0.104166,0.018552
121.000000,10.677158,-7.891972,316.573059,1.886765,32.231514,3.800734,-0.101814,0.005960,-8.155584,11.042290,346.416138,6.478374,-35.996208,0.539991,0.103910,0.018701
122.000000,10.677158,-7.891972,316.573059,1.886765,32.231514,3.800734,-0.101814,0.005960,-7.931345,11.260782,346.779694,6.539120,-36.034718,0.611857,0.103912,0.018857
123.000000,10.676821,-7.895290,317.295227,1.887787,32.232811,3.800861,-0.101586,0.005950,-7.931530,11.478452,346.780273,6.668365,-36.130989,0.581538,0.104190,0.019229
124.000000,10.676958,-7.677867,317.278412,1.879238,32.234581,3.771869,-0.101597,0.005923,-8.149044,11.483890,347.154236,6.597549,-36.094070,0.540173,0.103971,0.019005
125.000000,10.677365,-7.678895,317.641907,1.948887,32.283974,3.771933,-0.101636,0.006135,-8.143941,11.707282,347.524139,6.657543,-36.144535,0.570448,0.104006,0.019157
126.000000,10.677365,-7.678895,317.641907,1.948887,32.283974,3.771933,-0.101636,0.006135,-8.147515,11.703228,347.518738,6.798065,-36.239716,0.653303,0.104281,0.019562
127.000000,10.683214,-7.451881,317.300110,2.004509,32.330292,3.801546,-0.101892,0.006317,-8.141342,11.706693,348.254578,6.658527,-36.241505,0.570577,0.104066,0.019120
128.000000,10.683402,-7.237189,318.017578,1.997734,32.234169,3.772320,-0.101360,0.006282,-7.922876,11.702690,348.616760,6.867859,-36.181473,0.611867,0.103786,0.019700
129.000000,11.125062,-7.241023,317.647247,2.067989,32.207348,3.772229,-0.101393,0.006510,-8.142594,12.142380,348.252563,6.916336,-36.239426,0.653340,0.104061,0.019860
130.000000,11.121329,-7.466419,318.363373,2.080406,32.306919,3.742586,-0.101478,0.006535,-8.140975,12.144824,348.256836,6.917240,-36.337578,0.653486,0.104341,0.019862
131.000000,11.121192,-7.683842,318.380188,2.088955,32.305149,3.771578,-0.101467,0.006561,-8.359366,12.149112,348.994446,7.055897,-36.349411,0.611731,0.104155,0.020218
132.000000,10.902461,-7.679752,318.390686,2.087505,32.293095,3.729260,-0.101426,0.006556,-8.136055,12.583976,348.990662,7.035507,-36.337288,0.653523,0.104121,0.020160
133.000000,10.903006,-7.463365,318.737366,2.148605,32.344257,3.700332,-0.101476,0.006741,-8.134619,12.802181,349.358826,7.094681,-36.384686,0.623432,0.104147,0.020308
134.000000,10.902210,-7.462940,318.361694,2.078209,32.394054,3.700630,-0.101752,0.006528,-7.919657,12.357519,349.349854,7.116570,-36.372902,0.664823,0.104116,0.020371
135.000000,10.903006,-7.463365,318.737366,2.148605,32.344257,3.700332,-0.101476,0.006741,-8.133691,12.585810,349.726135,7.175816,-36.435318,0.653505,0.104182,0.020518
136.000000,10.907283,-7.021581,318.367950,2.197289,32.295849,3.701047,-0.101442,0.006902,-8.355705,12.803566,349.727356,7.164387,-36.442951,0.664924,0.104204,0.020486
137.000000,11.126421,-7.026690,318.720978,2.268387,32.357300,3.743430,-0.101522,0.007117,-8.350368,13.024535,350.092224,7.085052,-36.492355,0.695345,0.104236,0.020238
138.000000,10.907690,-7.022609,318.731476,2.266937,32.345245,3.701111,-0.101481,0.007112,-8.134406,12.796549,350.814880,7.235371,-36.478828,0.706490,0.103983,0.020624
139.000000,11.126342,-7.464152,318.741058,2.287056,32.354778,3.657987,-0.101508,0.007175,-8.134640,12.798972,350.819946,7.374699,-36.479889,0.706342,0.103985,0.021021
140.000000,11.126478,-7.246737,318.724243,2.278511,32.356548,3.628995,-0.101519,0.007149,-8.348440,13.024841,351.191223,7.294617,-36.541248,0.695172,0.104049,0.020771
141.000000,11.126478,-7.246737,318.724243,2.278511,32.356548,3.628995,-0.101519,0.007149,-8.569574,13.466039,350.464325,7.412267,-36.551247,0.736507,0.104294,0.021150
142.000000,11.126478,-7.246737,318.724243,2.278511,32.356548,3.628995,-0.101519,0.007149,-8.569829,13.248746,350.463898,7.423245,-36.552864,0.766590,0.104299,0.021181
143.000000,11.131989,-7.023041,319.104584,2.335155,32.404163,3.658735,-0.101547,0.007318,-8.128422,13.243381,350.456726,7.424447,-36.531662,0.766681,0.104240,0.021185
144.000000,11.350720,-7.027123,319.094055,2.336605,32.416218,3.701051,-0.101588,0.007323,-8.568646,13.249662,350.831635,7.493402,-36.601883,0.766581,0.104329,0.021359
145.000000,11.131989,-7.023041,319.104584,2.335155,32.404163,3.658735,-0.101547,0.007318,-8.349255,13.462055,350.825653,7.483174,-36.588310,0.778090,0.104292,0.021330
146.000000,11.350778,-7.247162,319.097351,2.346729,32.415462,3.586621,-0.101585,0.007354,-8.344151,13.685447,351.195587,7.543168,-36.638771,0.808364,0.104326,0.021479
147.000000,11.126885,-7.247765,319.087769,2.348160,32.405941,3.629060,-0.101558,0.007359,-8.124387,13.461000,351.555298,7.484609,-36.676025,0.736719,0.104325,0.021290
148.000000,11.131989,-7.023041,319.104584,2.335155,32.404163,3.658735,-0.101547,0.007318,-8.344587,13.683920,351.559113,7.612424,-36.589638,0.808209,0.104078,0.021653
149.000000,11.350720,-7.027123,319.094055,2.336605,32.416218,3.701051,-0.101588,0.007323,-8.339048,13.908837,351.565521,7.603166,-36.689240,0.838638,0.104360,0.021627
150.000000,11.346024,-7.252874,319.440735,2.419258,32.467388,3.671440,-0.101638,0.007573,-8.342969,13.686364,351.563324,7.613324,-36.687790,0.808355,0.104356,0.021656
151.000000,11.345059,-7.253230,319.071289,2.489493,32.418987,3.671471,-0.101604,0.007802,-8.343406,13.684837,351.926849,7.682580,-36.638649,0.808201,0.104109,0.021830
